Date,Version,Path,Views
2024-11-15 00:00:00,latest,/notebooks.html,13
2024-11-15 00:00:00,latest,/project_3.html,2
2024-11-15 00:00:00,latest,/project_1.html,19
2024-11-15 00:00:00,latest,/project_2.html,9
2024-11-15 00:00:00,latest,/search.html,1
2024-11-15 00:00:00,latest,/lecture_20_exercise_sec_1.html,4
2024-11-15 00:00:00,latest,/notebooks.html)_,2
2024-11-15 00:00:00,latest,/office_hours.html,1
2024-11-15 00:00:00,latest,/lecture_20_exercise_sec_2.html,4
2024-11-15 00:00:00,latest,/index.html,166
2024-11-15 00:00:00,latest,/lecture_15.html,1
2024-11-15 00:00:00,latest,/lecture_16.html,2
2024-11-15 00:00:00,latest,/lab_10.html,9
2024-11-14 00:00:00,latest,/week_10.html,2
2024-11-14 00:00:00,latest,/lecture_20_exercise_solution.html,18
2024-11-14 00:00:00,latest,/project_1.html,59
2024-11-14 00:00:00,latest,/notebooks.html,27
2024-11-14 00:00:00,latest,/project_2.html,13
2024-11-14 00:00:00,latest,/lab_8.html,1
2024-11-14 00:00:00,latest,/search.html,1
2024-11-14 00:00:00,latest,/lab_11_solutions.html,7
2024-11-14 00:00:00,latest,/week_12.html,3
2024-11-14 00:00:00,latest,/lecture_21.html,38
2024-11-14 00:00:00,latest,/lab_10.html,8
2024-11-14 00:00:00,latest,/lab_11_guide.html,6
2024-11-14 00:00:00,latest,/week_11.html,5
2024-11-14 00:00:00,latest,/lecture_15.html,1
2024-11-14 00:00:00,latest,/lecture_19.html,2
2024-11-14 00:00:00,latest,/index.html,166
2024-11-14 00:00:00,latest,/week_9.html,1
2024-11-14 00:00:00,latest,/week_13_14.html,1
2024-11-14 00:00:00,latest,/week_8.html,2
2024-11-14 00:00:00,latest,/office_hours.html,6
2024-11-14 00:00:00,latest,/lab_11.html,9
2024-11-14 00:00:00,latest,/lecture_20.html,35
2024-11-13 00:00:00,latest,/week_10.html,1
2024-11-13 00:00:00,latest,/lab_10.html,7
2024-11-13 00:00:00,latest,/lab_11.html,3
2024-11-13 00:00:00,latest,/lecture_16.html,1
2024-11-13 00:00:00,latest,/lecture_20_exercise_solution.html,1
2024-11-13 00:00:00,latest,/lecture_20.html,7
2024-11-13 00:00:00,latest,/lecture_18.html,1
2024-11-13 00:00:00,latest,/lab_10_guide.html,3
2024-11-13 00:00:00,latest,/lecture_21.html,1
2024-11-13 00:00:00,latest,/project_1.html,3
2024-11-13 00:00:00,latest,/notebooks.html,5
2024-11-13 00:00:00,latest,/lecture_17.html,1
2024-11-13 00:00:00,latest,/project_2.html,11
2024-11-13 00:00:00,latest,/office_hours.html,4
2024-11-13 00:00:00,latest,/week_11.html,2
2024-11-13 00:00:00,latest,/lecture_19.html,1
2024-11-13 00:00:00,latest,/project_3.html,1
2024-11-13 00:00:00,latest,/lab_11_guide.html,1
2024-11-13 00:00:00,latest,/index.html,74
2024-11-12 00:00:00,latest,/lecture_20.html,41
2024-11-12 00:00:00,latest,/lecture_17.html,1
2024-11-12 00:00:00,latest,/notebooks.html,10
2024-11-12 00:00:00,latest,/index.html,125
2024-11-12 00:00:00,latest,/lecture_21.html,8
2024-11-12 00:00:00,latest,/lab_10_guide.html,4
2024-11-12 00:00:00,latest,/lab_10.html,7
2024-11-12 00:00:00,latest,/lab_11_guide.html,10
2024-11-12 00:00:00,latest,/lab_11.html,20
2024-11-12 00:00:00,latest,/lab_11_solutions.html,6
2024-11-12 00:00:00,latest,/week_12.html,1
2024-11-12 00:00:00,latest,/week_11.html,3
2024-11-12 00:00:00,latest,/week_10.html,3
2024-11-12 00:00:00,latest,/lecture_18.html,5
2024-11-12 00:00:00,latest,/week_8.html,1
2024-11-12 00:00:00,latest,/lecture_20_exercise_solution.html,10
2024-11-12 00:00:00,latest,/project_3.html,3
2024-11-12 00:00:00,latest,/lab_9.html,2
2024-11-12 00:00:00,latest,/project_2.html,33
2024-11-12 00:00:00,latest,/lecture_15.html,1
2024-11-12 00:00:00,latest,/project_1.html,15
2024-11-12 00:00:00,latest,/lecture_19.html,7
2024-11-12 00:00:00,latest,/lecture_16.html,1
2024-11-11 00:00:00,latest,/lecture_17.html,1
2024-11-11 00:00:00,latest,/lecture_15.html,7
2024-11-11 00:00:00,latest,/lecture_24.html,1
2024-11-11 00:00:00,latest,/lecture_20_exercise_solution.html,1
2024-11-11 00:00:00,latest,/week_8.html,2
2024-11-11 00:00:00,latest,/search.html,13
2024-11-11 00:00:00,latest,/lab_8.html,3
2024-11-11 00:00:00,latest,/lecture_18.html,2
2024-11-11 00:00:00,latest,/lab_10.html,10
2024-11-11 00:00:00,latest,/notebooks.html,17
2024-11-11 00:00:00,latest,/lab_10_guide.html,3
2024-11-11 00:00:00,latest,/lecture_21.html,14
2024-11-11 00:00:00,latest,/office_hours.html,5
2024-11-11 00:00:00,latest,/index.html,81
2024-11-11 00:00:00,latest,/img/lab_11_bonus.png,1
2024-11-11 00:00:00,latest,/project_2.html,16
2024-11-11 00:00:00,latest,/lab_9.html,1
2024-11-11 00:00:00,latest,/project_3.html,6
2024-11-11 00:00:00,latest,/lecture_20.html,10
2024-11-11 00:00:00,latest,/week_9.html,1
2024-11-11 00:00:00,latest,/lab_9_guide.html,1
2024-11-11 00:00:00,latest,/project_1.html,17
2024-11-11 00:00:00,latest,/week_10.html,3
2024-11-11 00:00:00,latest,/week_11.html,2
2024-11-11 00:00:00,latest,/week_12.html,1
2024-11-11 00:00:00,latest,/lab_11_solutions.html,15
2024-11-11 00:00:00,latest,/lab_11.html,17
2024-11-11 00:00:00,latest,/lab_11_guide.html,40
2024-11-11 00:00:00,latest,/week_13_14.html,1
2024-11-11 00:00:00,latest,/lecture_19.html,5
2024-11-11 00:00:00,latest,/lab_11_exercise_solution.html,1
2024-11-11 00:00:00,latest,/lecture_16.html,3
2024-11-10 00:00:00,latest,/lecture_20.html,7
2024-11-10 00:00:00,latest,/office_hours.html,1
2024-11-10 00:00:00,latest,/lab_10_guide.html,1
2024-11-10 00:00:00,latest,/lecture_20_exercise_solution.html,19
2024-11-10 00:00:00,latest,/lab_10.html,2
2024-11-10 00:00:00,latest,/project_1.html,6
2024-11-10 00:00:00,latest,/index.html,38
2024-11-10 00:00:00,latest,/week_11.html,1
2024-11-10 00:00:00,latest,/lecture_19.html,1
2024-11-10 00:00:00,latest,/lecture_21.html,3
2024-11-10 00:00:00,latest,/plotly.js,1
2024-11-09 00:00:00,latest,/lab_10_guide.html,2
2024-11-09 00:00:00,latest,/lecture_24.html,2
2024-11-09 00:00:00,latest,/week_8.html,1
2024-11-09 00:00:00,latest,/week_13_14.html,1
2024-11-09 00:00:00,latest,/index.html,70
2024-11-09 00:00:00,latest,/lab_10.html,4
2024-11-09 00:00:00,latest,/week_12.html,1
2024-11-09 00:00:00,latest,/week_11.html,1
2024-11-09 00:00:00,latest,/week_10.html,1
2024-11-09 00:00:00,latest,/lab_8.html,1
2024-11-09 00:00:00,latest,/search.html,3
2024-11-09 00:00:00,latest,/lab_9.html,2
2024-11-09 00:00:00,latest,/lecture_15.html,2
2024-11-09 00:00:00,latest,/project_1.html,39
2024-11-09 00:00:00,latest,/lecture_16.html,5
2024-11-09 00:00:00,latest,/office_hours.html,1
2024-11-09 00:00:00,latest,/lecture_17.html,1
2024-11-09 00:00:00,latest,/lecture_18.html,2
2024-11-09 00:00:00,latest,/lecture_19.html,7
2024-11-09 00:00:00,latest,/lecture_20.html,1
2024-11-09 00:00:00,latest,/lecture_21.html,1
2024-11-08 00:00:00,latest,/lecture_17.html,7
2024-11-08 00:00:00,latest,/week_11.html,3
2024-11-08 00:00:00,latest,/lecture_19.html,16
2024-11-08 00:00:00,latest,/week_8.html,2
2024-11-08 00:00:00,latest,/lab_9_guide.html,7
2024-11-08 00:00:00,latest,/lecture_16.html,5
2024-11-08 00:00:00,latest,/week_10.html,5
2024-11-08 00:00:00,latest,/week_9.html,4
2024-11-08 00:00:00,latest,/lecture_18.html,8
2024-11-08 00:00:00,latest,/notebooks.html,5
2024-11-08 00:00:00,latest,/index.html,335
2024-11-08 00:00:00,latest,/lab_8.html,5
2024-11-08 00:00:00,latest,/lecture_20.html,7
2024-11-08 00:00:00,latest,/lab_10_guide.html,102
2024-11-08 00:00:00,latest,/lab_10.html,113
2024-11-08 00:00:00,latest,/project_1.html,79
2024-11-08 00:00:00,latest,/lecture_15.html,2
2024-11-08 00:00:00,latest,/office_hours.html,2
2024-11-08 00:00:00,latest,/lab_8_guide.html,3
2024-11-08 00:00:00,latest,/lab_9.html,17
2024-11-07 00:00:00,latest,/project_1.html,65
2024-11-07 00:00:00,latest,/lecture_17.html,16
2024-11-07 00:00:00,latest,/office_hours.html,14
2024-11-07 00:00:00,latest,/lecture_19.html,67
2024-11-07 00:00:00,latest,/notebooks.html,5
2024-11-07 00:00:00,latest,/lecture_16.html,7
2024-11-07 00:00:00,latest,/lecture_15.html,3
2024-11-07 00:00:00,latest,/lab_9.html,20
2024-11-07 00:00:00,latest,/week_9.html,19
2024-11-07 00:00:00,latest,/reading.html,1
2024-11-07 00:00:00,latest,/lab_9_guide.html,1
2024-11-07 00:00:00,latest,/redirects/lectures.html,4
2024-11-07 00:00:00,latest,/search.html,2
2024-11-07 00:00:00,latest,/lab_8.html,4
2024-11-07 00:00:00,latest,/week_10.html,22
2024-11-07 00:00:00,latest,/week_11.html,4
2024-11-07 00:00:00,latest,/lecture_24.html,3
2024-11-07 00:00:00,latest,/index.html,258
2024-11-07 00:00:00,latest,/week_8.html,6
2024-11-07 00:00:00,latest,/lecture_18.html,12
2024-11-06 00:00:00,latest,/office_hours.html,3
2024-11-06 00:00:00,latest,/lab_9.html,29
2024-11-06 00:00:00,latest,/lecture_15.html,1
2024-11-06 00:00:00,latest,/week_9.html,23
2024-11-06 00:00:00,latest,/notebooks.html,3
2024-11-06 00:00:00,latest,/lecture_24.html,3
2024-11-06 00:00:00,latest,/project_1.html,33
2024-11-06 00:00:00,latest,/lecture_16.html,2
2024-11-06 00:00:00,latest,/lecture_18.html,11
2024-11-06 00:00:00,latest,/index.html,95
2024-11-06 00:00:00,latest,/search.html,1
2024-11-06 00:00:00,latest,/week_8.html,5
2024-11-06 00:00:00,latest,/lab_8.html,7
2024-11-06 00:00:00,latest,/week_10.html,9
2024-11-06 00:00:00,latest,/lecture_17.html,7
2024-11-06 00:00:00,latest,/lab_9_guide.html,10
2024-11-06 00:00:00,latest,/week_11.html,2
2024-11-05 00:00:00,latest,/lecture_16.html,5
2024-11-05 00:00:00,latest,/index.html,38
2024-11-05 00:00:00,latest,/lab_8_guide.html,1
2024-11-05 00:00:00,latest,/lab_8.html,4
2024-11-05 00:00:00,latest,/lab_9_guide.html,1
2024-11-05 00:00:00,latest,/lab_9.html,8
2024-11-05 00:00:00,latest,/lecture_17.html,5
2024-11-05 00:00:00,latest,/lecture_18.html,4
2024-11-05 00:00:00,latest,/lecture_24.html,1
2024-11-05 00:00:00,latest,/notebooks.html,6
2024-11-05 00:00:00,latest,/office_hours.html,2
2024-11-05 00:00:00,latest,/project_1.html,24
2024-11-05 00:00:00,latest,/week_10.html,3
2024-11-05 00:00:00,latest,/week_8.html,3
2024-11-05 00:00:00,latest,/week_9.html,8
2024-11-04 00:00:00,latest,/search.html,1
2024-11-04 00:00:00,latest,/lecture_16.html,1
2024-11-04 00:00:00,latest,/week_9.html,15
2024-11-04 00:00:00,latest,/week_10.html,2
2024-11-04 00:00:00,latest,/week_8.html,1
2024-11-04 00:00:00,latest,/lecture_17.html,4
2024-11-04 00:00:00,latest,/lecture_18.html,4
2024-11-04 00:00:00,latest,/lab_9.html,19
2024-11-04 00:00:00,latest,/lab_8.html,2
2024-11-04 00:00:00,latest,/project_1.html,40
2024-11-04 00:00:00,latest,/notebooks.html,1
2024-11-04 00:00:00,latest,/index.html,63
2024-11-04 00:00:00,latest,/lab_9_guide.html,4
2024-11-03 00:00:00,latest,/lab_9.html,12
2024-11-03 00:00:00,latest,/lab_8.html,2
2024-11-03 00:00:00,latest,/index.html,39
2024-11-03 00:00:00,latest,/week_8.html,9
2024-11-03 00:00:00,latest,/lecture_16.html,3
2024-11-03 00:00:00,latest,/lecture_18.html,5
2024-11-03 00:00:00,latest,/lecture_15.html,1
2024-11-03 00:00:00,latest,/week_10.html,1
2024-11-03 00:00:00,latest,/lab_9_guide.html,7
2024-11-03 00:00:00,latest,/week_9.html,9
2024-11-03 00:00:00,latest,/lecture_17.html,5
2024-11-03 00:00:00,latest,/notebooks.html,1
2024-11-03 00:00:00,latest,/project_1.html,36
2024-11-03 00:00:00,latest,/office_hours.html,2
2024-11-02 00:00:00,latest,/index.html,41
2024-11-02 00:00:00,latest,/lab_8.html,4
2024-11-02 00:00:00,latest,/week_10.html,1
2024-11-02 00:00:00,latest,/lab_9.html,15
2024-11-02 00:00:00,latest,/lecture_18.html,7
2024-11-02 00:00:00,latest,/week_9.html,11
2024-11-02 00:00:00,latest,/notebooks.html,1
2024-11-02 00:00:00,latest,/lecture_17.html,5
2024-11-02 00:00:00,latest,/lecture_16.html,3
2024-11-02 00:00:00,latest,/week_8.html,3
2024-11-02 00:00:00,latest,/project_1.html,21
2024-11-02 00:00:00,latest,/lab_9_guide.html,2
2024-11-02 00:00:00,latest,/lab_8_guide.html,4
2024-11-02 00:00:00,latest,/week_11.html,1
2024-11-02 00:00:00,latest,/lecture_15.html,5
2024-11-01 00:00:00,latest,/lab_8.html,23
2024-11-01 00:00:00,latest,/week_8.html,22
2024-11-01 00:00:00,latest,/lecture_17.html,12
2024-11-01 00:00:00,latest,/MessyData.csv,1
2024-11-01 00:00:00,latest,/project_1.html,35
2024-11-01 00:00:00,latest,/lecture_15.html,5
2024-11-01 00:00:00,latest,/office_hours.html,8
2024-11-01 00:00:00,latest,/lecture_16.html,9
2024-11-01 00:00:00,latest,/lab_9_guide.html,27
2024-11-01 00:00:00,latest,/lab_8_guide.html,8
2024-11-01 00:00:00,latest,/lab_9.html,113
2024-11-01 00:00:00,latest,/week_9.html,68
2024-11-01 00:00:00,latest,/index.html,182
2024-11-01 00:00:00,latest,/lecture_18.html,18
2024-11-01 00:00:00,latest,/notebooks.html,10
2024-11-01 00:00:00,latest,/week_10.html,5
2024-10-31 00:00:00,latest,/lecture_16.html,7
2024-10-31 00:00:00,latest,/index.html,158
2024-10-31 00:00:00,latest,/week_8.html,18
2024-10-31 00:00:00,latest,/lab_9_guide.html,8
2024-10-31 00:00:00,latest,/lab_8.html,46
2024-10-31 00:00:00,latest,/lecture_17.html,12
2024-10-31 00:00:00,latest,/week_9.html,36
2024-10-31 00:00:00,latest,/lab_8_guide.html,10
2024-10-31 00:00:00,latest,/week_10.html,7
2024-10-31 00:00:00,latest,/project_1.html,32
2024-10-31 00:00:00,latest,/lecture_18.html,48
2024-10-31 00:00:00,latest,/lab_9.html,12
2024-10-31 00:00:00,latest,/notebooks.html,14
2024-10-31 00:00:00,latest,/office_hours.html,3
2024-10-31 00:00:00,latest,/lecture_15.html,6
2024-10-31 00:00:00,latest,/week_11.html,3
2024-10-30 00:00:00,latest,/lab_8_guide.html,2
2024-10-30 00:00:00,latest,/lab_9_guide.html,4
2024-10-30 00:00:00,latest,/week_10.html,1
2024-10-30 00:00:00,latest,/lecture_18.html,1
2024-10-30 00:00:00,latest,/notebooks.html,13
2024-10-30 00:00:00,latest,/office_hours.html,4
2024-10-30 00:00:00,latest,/week_9.html,13
2024-10-30 00:00:00,latest,/lecture_17.html,4
2024-10-30 00:00:00,latest,/index.html,105
2024-10-30 00:00:00,latest,/week_8.html,9
2024-10-30 00:00:00,latest,/project_1.html,17
2024-10-30 00:00:00,latest,/lecture_16.html,8
2024-10-30 00:00:00,latest,/week_11.html,2
2024-10-30 00:00:00,latest,/lecture_15.html,4
2024-10-30 00:00:00,latest,/lab_8.html,39
2024-10-30 00:00:00,latest,/lab_9.html,5
2024-10-29 00:00:00,latest,/index.html,168
2024-10-29 00:00:00,latest,/lecture_18.html,30
2024-10-29 00:00:00,latest,/office_hours.html,1
2024-10-29 00:00:00,latest,/lecture_17.html,62
2024-10-29 00:00:00,latest,/img/data_structures-3.jpg,2
2024-10-29 00:00:00,latest,/project_1.html,54
2024-10-29 00:00:00,latest,/lecture_16.html,16
2024-10-29 00:00:00,latest,/lecture_15.html,5
2024-10-29 00:00:00,latest,/lab_9.html,21
2024-10-29 00:00:00,latest,/lab_9_guide.html,6
2024-10-29 00:00:00,latest,/week_10.html,11
2024-10-29 00:00:00,latest,/lab_8.html,26
2024-10-29 00:00:00,latest,/week_11.html,4
2024-10-29 00:00:00,latest,/lab_8_guide.html,2
2024-10-29 00:00:00,latest,/week_8.html,26
2024-10-29 00:00:00,latest,/week_9.html,76
2024-10-29 00:00:00,latest,/notebooks.html,5
2024-10-28 00:00:00,latest,/notebooks.html,1
2024-10-28 00:00:00,latest,/week_9.html,2
2024-10-28 00:00:00,latest,/project_1.html,7
2024-10-28 00:00:00,latest,/index.html,42
2024-10-28 00:00:00,latest,/lecture_17.html,2
2024-10-28 00:00:00,latest,/lab_8.html,14
2024-10-28 00:00:00,latest,/week_8.html,10
2024-10-28 00:00:00,latest,/office_hours.html,2
2024-10-27 00:00:00,latest,/lecture_17.html,2
2024-10-27 00:00:00,latest,/lecture_15.html,1
2024-10-27 00:00:00,latest,/index.html,16
2024-10-27 00:00:00,latest,/project_1.html,9
2024-10-27 00:00:00,latest,/lecture_16.html,1
2024-10-27 00:00:00,latest,/week_9.html,1
2024-10-27 00:00:00,latest,/lab_8_guide.html,3
2024-10-27 00:00:00,latest,/notebooks.html,2
2024-10-27 00:00:00,latest,/week_8.html,1
2024-10-27 00:00:00,latest,/lab_8.html,6
2024-10-26 00:00:00,latest,/lab_8_guide.html,2
2024-10-26 00:00:00,latest,/project_1.html,3
2024-10-26 00:00:00,latest,/lab_8.html,5
2024-10-26 00:00:00,latest,/index.html,11
2024-10-25 00:00:00,latest,/lecture_16.html,28
2024-10-25 00:00:00,latest,/project_1.html,15
2024-10-25 00:00:00,latest,/lab_8.html,161
2024-10-25 00:00:00,latest,/lecture_15.html,18
2024-10-25 00:00:00,latest,/week_9.html,2
2024-10-25 00:00:00,latest,/index.html,140
2024-10-25 00:00:00,latest,/week_8.html,52
2024-10-25 00:00:00,latest,/notebooks.html,22
2024-10-25 00:00:00,latest,/lab_8_guide.html,45
2024-10-25 00:00:00,latest,/office_hours.html,1
2024-10-24 00:00:00,latest,/week_9.html,5
2024-10-24 00:00:00,latest,/lab_8.html,35
2024-10-24 00:00:00,latest,/lecture_16.html,62
2024-10-24 00:00:00,latest,/lab_8_guide.html,7
2024-10-24 00:00:00,latest,/week_8.html,58
2024-10-24 00:00:00,latest,/project_1.html,9
2024-10-24 00:00:00,latest,/lecture_17.html,1
2024-10-24 00:00:00,latest,/lecture_15.html,18
2024-10-24 00:00:00,latest,/index.html,151
2024-10-24 00:00:00,latest,/office_hours.html,4
2024-10-24 00:00:00,latest,/_sources/null,2
2024-10-23 00:00:00,latest,/lab_8.html,2
2024-10-23 00:00:00,latest,/lecture_16.html,2
2024-10-23 00:00:00,latest,/index.html,24
2024-10-23 00:00:00,latest,/office_hours.html,1
2024-10-23 00:00:00,latest,/lecture_15.html,4
2024-10-23 00:00:00,latest,/week_8.html,23
2024-10-23 00:00:00,latest,/project_1.html,3
2024-10-22 00:00:00,latest,/project_1.html,30
2024-10-22 00:00:00,latest,/lecture_15.html,48
2024-10-22 00:00:00,latest,/week_8.html,74
2024-10-22 00:00:00,latest,/week_9.html,8
2024-10-22 00:00:00,latest,/office_hours.html,15
2024-10-22 00:00:00,latest,/lecture_17.html,3
2024-10-22 00:00:00,latest,/lab_8_guide.html,17
2024-10-22 00:00:00,latest,/lab_8.html,32
2024-10-22 00:00:00,latest,/index.html,207
2024-10-22 00:00:00,latest,/lecture_16.html,11
2024-10-21 00:00:00,latest,/index.html,28
2024-10-21 00:00:00,latest,/week_8.html,4
2024-10-21 00:00:00,latest,/lecture_15.html,2
2024-10-21 00:00:00,latest,/office_hours.html,4
2024-10-21 00:00:00,latest,/project_1.html,1
2024-10-20 00:00:00,latest,/lecture_16.html,1
2024-10-20 00:00:00,latest,/lecture_15.html,1
2024-10-20 00:00:00,latest,/project_1.html,1
2024-10-20 00:00:00,latest,/index.html,9
